"ID" "S6_DE.02.17982" "S6_DE.03.21762" "S6_DE.08.4808" "S6_GR.10824" "S6_GR.3810" "S6_GR.5549.D" "S6_GR.6296.D" "S6_GR.7150" "S6_GR.9320" "S6_M140" "S6_M141" "S6_M156"
"NR_037923" 0 2 0 0 0 0 0 0 0 0 4 2
"NM_001040169" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_037921" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_029911" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_004761_2" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001287142" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.17774.1" 0 0 0 0 0 0 3 0 13 0 0 3
"MSTRG.823.1" 0 8 0 0 0 2 1 0 17 0 0 19
"NM_144989" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.1670.1" 0 0 0 0 0 0 11 0 12 0 0 6
"NM_001042664" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.12610.6" 0 0 0 0 0 0 0 0 0 0 0 93
"NM_001304345" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001304344" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001304347" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001304346" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001304341" 0 2 0 0 0 0 0 0 0 0 0 0
"NM_001304340" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001304342" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001304349" 5 6 0 0 0 0 4 0 5 0 8 5
"NM_001304348" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.20101.1" 0 0 0 0 0 0 0 0 25 0 0 1
"MSTRG.12610.7" 0 0 0 0 0 0 0 0 0 0 0 438
"NM_004393" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_004392" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_004391" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_004390" 0 352 3 0 0 3 30 0 40 5 31 526
"NM_004397" 63 643 17 145 0 197 478 150 966 38 160 2009
"NM_004396" 0 510 0 0 0 0 0 40 0 0 24 20
"NM_004395" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_004394" 17 65 0 7 0 4 24 0 24 0 96 132
"NM_004399" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_004398" 8 158 0 0 0 0 0 0 6 0 31 153
"NR_002160_1" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001166162" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001164165" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001164164" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_000672" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_000673" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001164161" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001164160" 6 938 0 4 0 11 31 0 81 0 31 1042
"NM_001164163" 0 21 0 0 0 0 0 0 0 0 0 0
"NM_001164162" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_000678" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_046927" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.17960.1" 0 0 0 2 0 1 5 0 14 1 0 1
"MSTRG.22492.2" 0 0 0 0 0 0 0 0 1 0 0 86
"NR_103530" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_103532" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_103533" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_103534" 0 0 0 0 0 0 0 0 0 0 0 6
"NR_103535" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_103536" 0 0 0 0 0 0 0 0 0 0 0 3
"NR_103537" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_103538" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_033195" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_016190" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.10728.3" 0 4 3 30 0 9 1 0 43 8 0 7
"NM_001002273" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.20469.3" 0 2 0 0 0 0 0 0 0 0 0 115
"MSTRG.22257.1" 3 19 0 1 0 0 7 0 10 0 4 41
"MSTRG.20282.2" 0 0 0 0 0 0 0 0 0 0 0 38
"MSTRG.3789.1" 0 0 0 0 0 0 0 0 10 0 0 0
"NM_001002274" 0 11 0 0 0 0 0 0 0 0 0 0
"NM_001002275" 0 4 0 0 0 0 0 0 0 0 0 0
"MSTRG.17330.3" 0 0 0 0 0 0 0 0 0 0 0 191
"MSTRG.19018.1" 0 0 0 0 0 1 0 0 9 0 0 4
"MSTRG.13936.1" 0 0 0 0 0 0 3 0 19 0 0 1
"NR_026751_1" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_026751_2" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_026751_3" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_026751_4" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_026751_5" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_026751_6" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_026751_7" 1 1 0 0 0 0 0 0 0 0 0 1
"NM_005379" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.16961.1" 0 0 0 0 0 0 2 0 11 0 0 2
"MSTRG.14661.1" 0 0 0 0 0 0 0 0 7 0 0 9
"MSTRG.20681.1" 1 10 0 0 0 0 4 0 77 0 0 8
"NM_004979" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001017408" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_004977" 4 7 0 0 0 0 3 0 7 4 2 5
"NM_004976" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001017405" 0 96 0 0 0 0 0 0 0 0 0 163
"NM_004974" 0 0 0 0 0 0 0 0 3 0 0 0
"NM_004973" 4 128 3 4 0 0 32 0 24 6 17 184
"NM_004972" 4 27 0 2 0 4 17 0 103 1 3 67
"MSTRG.15477.6" 0 11 0 0 0 0 0 0 0 0 0 0
"NM_001013693" 0 0 0 0 0 0 0 0 0 0 0 9
"NM_005372" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_000586" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_131092" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.5820.1" 0 0 0 0 0 0 4 0 8 0 0 1
"NR_002781" 0 0 0 1 0 1 0 0 4 1 0 0
"NR_120396" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001243169" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_002780" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_002787" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.7283.1" 0 7 0 0 0 0 3 0 34 0 0 6
"NM_001243160" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.21136.2" 0 0 0 0 0 0 0 0 0 0 0 8
"NR_002786" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_006534" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_006537" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_006536" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_006531" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_006530" 5 159 0 6 0 12 9 0 11 5 40 222
"NM_006533" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_006532" 11 57 4 27 0 17 15 0 18 5 19 105
"NM_001202548" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001202549" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_006539" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_006538" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.21095.1" 0 68 0 0 0 0 0 0 0 0 0 65
"NM_001206652" 0 2 0 0 0 0 0 0 2 0 0 0
"NM_001206653" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001127221" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001206651" 44 268 7 52 2 49 92 0 84 17 98 463
"NM_001127227" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001127226" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001127225" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_178537" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001127229" 0 5 0 0 0 0 0 0 0 0 0 6
"NM_001127228" 0 6 0 0 0 0 0 0 0 0 0 0
"MSTRG.16975.1" 3 2 0 2 0 1 0 0 19 0 0 2
"NM_000584" 0 5 0 6 0 3 10 0 0 0 0 0
"MSTRG.16728.1" 0 3 0 0 0 0 1 0 25 0 0 7
"MSTRG.16462.1" 0 1 0 0 0 0 2 0 10 0 0 4
"NM_199354" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.20695.1" 0 2 0 0 0 0 4 0 14 0 0 4
"NR_110635" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_110634" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_110633" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_110632" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_110631" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.9455.1" 0 14 0 0 0 0 5 0 25 0 0 15
"NM_138273_5" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.11122.1" 0 487 0 0 0 0 20 10 22 0 0 550
"NM_001105078" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001112717" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.22245.1" 0 4 0 0 0 0 0 0 0 0 0 11
"MSTRG.21634.1" 21 52 0 11 0 18 40 0 22 0 76 104
"NM_153045" 6 233 3 6 0 14 75 0 107 7 13 268
"NM_000544_5" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_014234_4" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_000544_7" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_000544_6" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_000544_1" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_000544_3" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_000544_2" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.3327.1" 0 0 0 0 0 0 0 0 8 0 0 0
"MSTRG.20554.1" 1 19 0 0 0 0 0 0 0 0 0 12
"MSTRG.19935.1" 0 0 0 0 0 0 0 0 22 0 0 2
"MSTRG.4360.1" 0 0 0 0 0 0 0 0 11 0 0 0
"NM_000877" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.2468.1" 0 0 0 0 0 0 0 0 36 1 0 3
"NM_001281779" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001271838" 0 258 0 0 0 0 4 0 9 0 0 339
"NM_207469" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001302927" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001271830" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001271831" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001271832" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001271833" 0 4 0 0 0 0 0 0 0 0 9 20
"NM_001271834" 0 54 0 0 0 0 0 0 0 0 0 0
"NM_001290787" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001271836" 0 0 0 0 0 0 0 0 3 0 3 1
"NM_001271837" 7 189 0 5 0 10 17 0 16 12 15 209
"MSTRG.15469.1" 0 11 0 0 0 0 0 0 0 0 0 0
"NM_001244584" 0 0 0 0 0 0 0 0 27 0 136 412
"NM_014234_2" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001244585" 0 15 0 0 0 0 0 0 13 0 0 10
"NR_106933_2" 0 0 0 0 0 0 0 0 1 0 0 0
"NM_183337" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.20351.1" 0 0 0 0 0 1 7 0 53 0 0 8
"NR_110454" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.22259.2" 0 27 0 0 0 0 0 0 0 0 0 0
"MSTRG.17064.1" 2 3 0 0 0 0 0 0 0 0 16 2
"MSTRG.18043.1" 0 0 2 1 3 2 45 0 418 0 0 67
"NM_012130" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.18517.1" 0 0 0 0 0 0 7 0 70 0 0 10
"NM_001244583" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.16526.4" 0 34 0 0 0 0 0 0 0 0 0 0
"MSTRG.3337.1" 0 0 0 0 0 0 0 0 0 0 0 10
"NR_015343" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.2278.7" 0 0 0 0 0 0 0 0 0 0 0 120
"NR_015341" 3 63 1 1 0 1 6 0 18 1 2 50
"NR_015340" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.2278.3" 0 81 0 0 0 0 0 0 0 0 0 0
"NM_001204078_6" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001204078_5" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001204078_4" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001204078_3" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001204078_2" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001204078_1" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001008503" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001142806" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_005593" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.13074.1" 0 0 0 0 0 0 0 0 10 0 0 2
"MSTRG.19215.1" 0 7 0 0 0 0 4 0 16 0 0 14
"MSTRG.14944.4" 0 23 0 0 0 0 0 0 0 0 0 0
"MSTRG.14944.5" 0 0 0 0 0 0 0 0 0 0 0 25
"MSTRG.14944.6" 0 0 0 0 0 0 0 0 0 0 0 16
"MSTRG.13033.1" 0 6 1 3 0 1 9 0 31 5 3 16
"MSTRG.16603.1" 0 0 0 0 0 0 0 0 9 0 0 10
"MSTRG.14303.1" 0 0 0 0 0 0 14 0 45 0 0 7
"NR_130933" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.19305.1" 0 7 0 0 0 0 2 0 13 0 0 13
"NR_038957" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.14212.1" 0 8 0 0 0 0 0 0 3 0 1 12
"NM_001204492" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_152288" 9 52 0 3 0 10 8 0 19 0 35 101
"NR_000025" 9 478 1 79 0 222 650 402 2473 292 18 2290
"NM_152285" 4 19 0 0 0 0 0 0 0 0 4 8
"NM_152284" 10 19 0 0 0 0 0 0 0 0 19 13
"NM_152287" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_152286" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_152281" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_152280" 19 52 0 5 0 12 6 0 10 11 24 75
"NM_152283" 11 214 0 2 0 2 42 0 22 3 21 244
"NM_152282" 0 0 0 0 0 0 0 0 0 0 0 3
"NR_000027" 4 471 0 13 0 45 306 31 729 47 8 1109
"NR_000020" 6 89 5 14 0 37 190 39 459 35 8 427
"MSTRG.21726.1" 0 0 0 0 0 0 1 0 11 0 0 4
"NR_038952" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.8590.2" 3 153 0 0 0 0 12 0 14 0 0 77
"NR_038951" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.776.1" 0 5 0 0 0 0 9 0 31 0 1 14
"NM_001297705" 0 9 0 0 0 0 0 0 0 0 0 9
"NM_001085476" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001190879" 7 354 0 4 0 0 16 0 30 0 17 454
"NM_001255976" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001001290" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_046678" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.17815.1" 0 11 0 0 0 0 0 0 0 0 0 6
"NM_001100631" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.1698.1" 0 14 0 0 0 2 0 0 0 0 0 16
"MSTRG.20965.1" 0 0 0 0 0 0 0 0 0 0 0 1
"NM_198448" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_003867" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.21234.1" 0 0 0 0 0 0 2 0 10 0 0 2
"MSTRG.4642.7" 0 106 0 0 0 0 0 0 0 0 0 75
"MSTRG.5686.2" 0 0 0 0 0 0 0 0 0 0 0 114
"MSTRG.15776.1" 0 7 0 0 0 0 6 0 69 0 0 25
"NM_152838" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001034914" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_014740" 125 372 7 39 0 31 5 45 29 24 194 326
"NM_001242403" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_110564" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_003956" 0 0 0 1 0 0 0 0 0 0 0 0
"MSTRG.2681.1" 0 3 0 0 0 0 3 0 14 0 0 0
"NM_201253" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001288564" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_201262" 0 0 0 0 0 0 0 0 0 0 0 3
"NM_201263" 4 72 0 2 0 4 8 0 4 0 23 0
"MSTRG.10335.1" 0 0 0 0 0 1 3 0 40 0 0 15
"NM_201266" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_201267" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_201264" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_201265" 0 0 0 0 0 0 0 0 0 0 9 0
"NR_023360" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_023361" 5 23 3 2 0 4 2 0 2 0 14 21
"NR_023362" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_201269" 44 877 8 34 3 63 153 0 233 17 96 1178
"NM_152827" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001288563" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_182524" 0 0 0 0 0 0 0 0 0 0 0 1
"NM_182527" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_182526" 0 6 0 0 0 0 3 0 0 0 0 3
"NM_182521" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_182520" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_182523" 0 80 0 0 0 0 0 0 0 0 26 0
"NM_001173533" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001135216" 0 10 0 0 0 0 0 0 14 0 0 12
"NM_182529" 18 307 3 3 0 8 50 0 79 0 47 12
"NM_182528" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_033380_1" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001198944" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_173595" 6 16 0 2 0 7 7 0 22 3 10 13
"NM_173596" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001173531" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001198940" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_173591" 0 314 0 0 0 0 0 0 0 0 14 268
"NM_001287819" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_173593" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_046093" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001287816" 46 5 8 25 0 32 27 4 39 22 102 107
"NM_001287815" 1 0 0 1 0 2 1 0 4 0 1 9
"NM_001287814" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001287813" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_046096" 5 0 0 0 0 0 0 0 0 0 13 0
"NR_046095" 0 4 0 0 0 0 0 0 0 0 0 0
"NM_001287810" 0 15 0 0 0 0 0 0 0 0 4 0
"NM_152834" 3 115 0 6 0 0 5 0 13 0 2 126
"NM_152835" 0 0 0 0 0 0 0 0 0 0 0 318
"MSTRG.21303.1" 0 0 0 0 0 0 2 0 27 0 0 1
"NM_001199011" 0 0 0 0 0 0 0 0 8 0 0 0
"NM_001135816" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001199013" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001199012" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_206810_3" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001135812" 0 497 0 0 0 0 0 0 0 0 0 331
"NM_001199017" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_182537" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001199018" 0 25 0 0 0 0 0 0 0 0 3 0
"MSTRG.11551.1" 1 2 2 0 0 0 0 0 12 0 5 0
"NR_036145_1" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_036145_2" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.7146.1" 0 0 0 0 0 0 3 0 11 1 0 0
"MSTRG.13992.1" 9 16 0 0 0 0 0 0 0 0 27 26
"MSTRG.17431.2" 0 0 0 0 0 0 0 0 0 0 0 22
"NM_001105572" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.12877.1" 0 0 0 0 0 0 0 0 12 0 0 4
"NM_001105571" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_021976" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_040773" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_182530" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.9794.2" 0 0 0 0 0 0 2 0 0 0 0 18
"NM_182531" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001105576" 1 8 0 0 0 0 2 0 6 1 5 14
"NM_172171" 0 35 0 0 0 0 0 0 16 0 2 38
"NM_172170" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_172173" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.12795.1" 0 0 0 0 0 0 0 0 22 0 0 3
"NM_172175" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_006106" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_172177" 0 0 0 0 0 0 0 0 0 0 0 193
"MSTRG.12307.1" 0 0 0 0 0 0 2 0 15 0 0 8
"MSTRG.429.1" 55 0 0 9 0 0 0 0 3 5 104 0
"MSTRG.18525.1" 0 0 0 0 2 2 21 0 138 0 1 24
"MSTRG.12115.1" 0 4 0 0 0 0 0 0 8 0 0 3
"NM_173649" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_104463" 0 4 0 0 0 0 0 0 9 0 0 0
"NM_182540" 12 105 4 9 0 7 33 0 59 5 39 127
"MSTRG.16785.5" 0 154 0 0 0 0 0 0 0 0 0 0
"MSTRG.16785.6" 0 0 0 0 0 0 0 0 0 0 0 255
"NM_020390" 0 0 0 0 0 1 7 0 0 0 0 9
"NM_020393" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_020395" 3 31 0 3 0 6 0 0 0 3 17 36
"NM_020394" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_020397" 0 0 0 0 0 0 0 0 0 0 0 7
"NM_020396" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_020399" 13 239 0 9 0 11 23 0 36 0 26 282
"NM_020398" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.12166.1" 0 2 0 0 0 0 1 0 9 0 0 6
"NM_001012728" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_144598" 3 24 0 0 0 2 2 0 5 1 8 31
"NM_144599" 5 349 0 0 0 4 38 0 49 0 13 318
"MSTRG.12761.1" 0 0 0 0 0 0 0 0 9 0 0 2
"NM_181762" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_144593" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_144590" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_144591" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_144596" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_144597" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_144594" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_144595" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001285524" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001285527" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001285526" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.6539.1" 4 13 2 0 0 3 7 0 124 1 6 27
"NR_046405" 0 0 1 0 0 11 0 0 0 5 0 1
"NM_001285522" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001285528" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.17424.1" 0 1 0 0 0 1 7 0 29 0 0 9
"NM_001289415" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001289414" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001289417" 0 2 0 0 0 0 0 0 0 0 0 1
"NM_001289416" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001289411" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001289410" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001289413" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001289412" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001289419" 0 0 0 0 0 0 0 0 0 0 0 20
"NM_001289418" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_052896" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_017998" 22 78 0 0 0 2 0 0 5 0 34 88
"NM_002023" 0 0 26 23 0 3 13 0 175 38 0 86
"NM_002022" 0 0 0 0 0 0 0 0 2 2 2 2
"NM_002021" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.15916.1" 0 0 0 0 0 0 1 0 12 0 0 2
"NM_002027" 19 281 1 11 0 11 28 27 44 4 61 426
"MSTRG.10755.1" 16 18 2 13 0 10 5 8 7 5 48 43
"NM_002025" 0 3 0 0 0 0 0 0 0 0 0 4
"NM_002024" 16 255 2 11 1 27 60 0 74 6 47 338
"NM_002029" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_002028" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.19846.1" 0 0 0 0 0 1 1 0 11 0 0 5
"NR_072994_6" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_072994_4" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_072994_5" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_072994_2" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_046082" 12 121 0 0 0 16 13 0 9 0 25 81
"NR_072994_1" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.17509.1" 0 12 0 0 0 0 2 0 9 0 0 4
"MSTRG.13109.1" 0 0 0 0 0 0 1 0 16 0 0 1
"MSTRG.19174.1" 48 0 0 11 0 8 12 0 0 0 0 208
"NR_037179" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.18513.1" 0 0 0 0 0 0 3 0 43 0 0 6
"MSTRG.14042.1" 0 0 0 0 0 0 2 0 26 0 0 9
"MSTRG.22284.1" 0 0 0 0 0 0 0 0 14 0 0 7
"NM_172081" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_182623" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001076680" 0 23 0 0 0 0 2 0 2 0 0 20
"NM_005167" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.22545.3" 0 22 0 0 0 0 0 0 0 0 0 6
"NR_038231" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001025161" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001025160" 0 48 0 0 0 0 11 0 0 0 0 0
"NM_001076683" 2 3 0 0 0 1 0 0 3 4 1 2
"NM_001029859" 0 5 0 0 0 0 0 0 0 0 0 0
"NM_001029858" 0 0 0 0 0 0 0 0 2 0 1 0
